Name,Cell Area,Cell Perimeter,Cell Major Axis Length,Cell Minor Axis Length,Cell Circularity,Cell Eccentricity,Cell Extent,Nucleus Area,Nucleus Perimeter,Nucleus Major Axis Length,Nucleus Minor Axis Length,Nucleus Circularity,Nucleus Eccentricity,Nuc Cyt Ratio,Minkowski–Bouligand dimension,Mean Pearson's r whole,Mean Pearson's r 64x64,Mean Pearson's r 32x32,Mean Pearson's r 16x16,Mean Pearson's r 8x8,Mean Pearson's r 4x4,PredDTree,PredPKNN,PredMSVM4
0503.tif,95064,3232.701981808913,690.4827756633749,267.33183258332787,0.11431273330889054,0.9220097961781681,0.24094162493156795,1801,174.92388155425118,57.4654784004606,40.01115343956224,0.7396484735737987,0.7177856295571454,0.01894513170074897,1.1489715972149166,0.46493145514454337,0.5017997958070258,0.5477002983863204,0.5389467749112317,0.47743673285109983,0.36884405182025176,Activated,Activated,0
0504.tif,55952,2774.4633457351506,358.1009350757838,270.7653343187664,0.09134136466535303,0.654439269889865,0.4706792849631966,1374,145.53910524340094,49.64211175054807,35.60213658603488,0.8151493668141424,0.6968919769769938,0.02455676293966257,1.2050113772919333,-0.21356451141773553,0.11249292360243522,0.122787464760988,0.10387520367342604,0.08839287289629001,0.06662651415850551,Activated,Activated,0
0505.tif,18957,1041.1940469205895,251.73946190892408,134.78731752059952,0.2197435424455555,0.8445834931545527,0.46364370093183654,751,112.22539674441619,40.81511517287421,23.56875550940558,0.7493203066829947,0.8164248860235939,0.0396159729915071,1.1219613823124193,0.2075499024495775,0.11064288592743947,0.12214019877517283,0.15875428556194177,0.1354765076594018,0.09164979102986665,Not,Not,0
0506.tif,12764,528.4406922210657,193.25284733279432,86.58325034470911,0.574386407404537,0.8940180633992509,0.5272637144745539,506,83.84062043356595,30.11786440419702,21.417432834126497,0.9045892323257114,0.7030700805339228,0.039642745220933875,1.0205826184097815,-0.23559289034206649,-0.052747803769181825,0.08937889027668033,0.1948578694473711,0.16171385848664138,0.11369771877321272,Not,Not,0
0507.tif,7108,411.8010819142763,160.9852926265599,58.73882308949606,0.5267230409924805,0.9310581840063374,0.43779255974377923,466,80.18376618407358,28.755714278752553,20.64506026555119,0.9107996998326646,0.6960984346040068,0.06555993247045583,0.9915029471683856,-0.29489713290370584,-0.18923751530050484,-0.03727487159226957,0.08920956905658235,0.13191293026474007,0.07885472165666116,Not,Not,0
0508.tif,15642,768.494516090228,309.2314419220755,68.35042003546518,0.33282857076949945,0.9752662803110447,0.35874501169671114,653,97.74011537017762,37.643712538718866,22.13444250566237,0.8589687233523301,0.8088620951722839,0.04174657972126326,0.9497396784605803,-0.22038371581358718,0.15379325571010274,0.15910420984316137,0.19761804817008105,0.19187135365966435,0.16773790518658044,Unknown,Not,0
0509.tif,39593,1064.152416360247,333.4822621025529,157.73405397256175,0.4393600883595242,0.8810673464476637,0.5837092731829574,1156,131.29646455628168,46.831216103024,31.584416599722783,0.8426779581430934,0.7383380233500185,0.029197080291970802,1.0413410471424451,-0.29688952354554415,0.14449671779339096,0.3110622675004298,0.3105625946782283,0.3124739845997796,0.24463317748391714,Activated,Activated,0
0510.tif,22272,710.9087296526011,211.76841558737294,140.51397209137943,0.5537852542687194,0.7481527120092766,0.622122905027933,766,110.8111831820431,40.75014150248689,24.694891270028826,0.7839194672738361,0.795458932385897,0.034392959770114945,1.0494314602146697,-0.4199075932382908,0.3735942049304827,0.3580143803705002,0.4371184459222874,0.4567655516716084,0.3966307189990717,Not,Activated,0
0511.tif,45634,1191.36666581637,390.7053606787089,157.65303319887084,0.40402432480246375,0.9149757841546233,0.5016268742030515,2831,208.75230867899737,76.9131881390409,46.92122052805808,0.8163702294618668,0.7923596159146569,0.06203707761756585,1.0647450665397233,0.21938245594657213,0.2435295007645832,0.19514008125346047,0.19677511690381422,0.1483415464800378,0.10454710656056525,Activated,Activated,0
0512.tif,15253,699.3523804664972,257.3812570449023,77.23399483738073,0.3918979749217442,0.9539152278374695,0.5234385724090597,498,84.42640687119285,30.221855053812924,21.11778499016279,0.8779758981487634,0.7153574213474526,0.03264931488887432,1.0295719712592344,-0.4299675007948223,0.2997166763338684,0.27078660526508486,0.2125334226156253,0.19021165767080284,0.13567658800922944,Not,Not,0
0513.tif,46257,2659.261289587848,485.5366734973503,188.2204554956807,0.0821987671471187,0.9218047634960436,0.24224666142969364,1131,134.12489168102783,51.45035752950869,28.161707911601187,0.7900484047036821,0.836899295127637,0.024450353460016862,1.2864097077604062,0.43578744796628033,0.3579371969472707,0.37150290821148685,0.3850030836045175,0.3456527968887828,0.2862826450354331,Activated,Activated,0
0514.tif,74600,2462.0236995346113,445.11253333087666,239.95473241266123,0.1546550953922344,0.8422495790548938,0.43742377333708604,1516,157.6812408671319,57.775482046644036,33.99776522613156,0.7662121023814537,0.8085363452429575,0.02032171581769437,1.1556735979424535,0.15088744319810768,0.5392260267931855,0.4980912974149673,0.5109577229640383,0.4735282086534816,0.40803354769177325,Activated,Activated,0
0515.tif,328675,5742.06063839857,738.1037918568917,650.7625107991199,0.12526824315155452,0.47187021260568357,0.5969884934293577,5792,312.3919189857866,104.35726083494689,72.87495440506626,0.7458282604311711,0.7157839113584904,0.017622271240587205,1.2182172580887758,0.2659740696515835,0.43103865121278206,0.47235589872844036,0.4922845991291995,0.46708535191103356,0.39113548222692607,Activated,Activated,0
0516.tif,124087,3502.1262966390527,494.21342613540685,365.9810061319795,0.12713717030644267,0.6720207658284906,0.6127753086419753,39,22.27817459305202,8.635620511400187,6.175018854798308,0.9874503423308465,0.6990592881591253,0.0003142956151732252,1.213321631275736,0.34800183555577857,0.2720155790650168,0.3068112036908219,0.31111688473751375,0.280276174200311,0.2297881709874132,Activated,Activated,0
0517.tif,6223,396.7178207935912,137.38123814098898,63.61613754851905,0.49687396992884914,0.8863254848994655,0.5085812356979404,311,66.76955262170047,23.52315707580942,16.85259354696761,0.876623927149301,0.6976634293696409,0.04997589587015909,0.9749618428725451,-0.351710052875526,0.22773221565299356,0.13590623830432869,0.18385277512412232,0.14638632549296673,0.10010760962837682,Not,Not,0
0518.tif,23054,1328.4793641885778,263.7785020907399,140.57463294591773,0.16415213188552719,0.846161347600726,0.4685772357723577,991,118.56854249492379,42.24311395007195,29.992679768988218,0.8858181118920754,0.704200032038481,0.04298603279257396,1.1865299277995833,0.3032534041271654,0.32601278720522997,0.2732459083713185,0.22776671313904626,0.21924286516823877,0.1928376595639232,Activated,Activated,0
0519.tif,96301,2470.763814904789,558.2013963215192,274.15778346886333,0.19823402370428353,0.8710778734996344,0.395324302134647,2858,208.89444430272832,71.31811186465991,51.09005173904102,0.8230350089946677,0.6977220890528845,0.029677781123768184,1.0915103303651024,-0.10474679710565969,0.30099561683251114,0.26387826930219194,0.26687992041116454,0.2337538290937357,0.17185386914386164,Activated,Activated,0
0520.tif,38584,1965.8855685242377,520.5724259999007,182.26109215853742,0.12545865977554782,0.9367060941389878,0.24192264043288253,1316,142.36753236814715,50.656594963451525,33.105273549746016,0.8159129725091107,0.7569062547790658,0.034107402031930335,1.1192170513761632,-0.11609876380928434,0.19359124802980535,0.21530881790310646,0.2262057732433241,0.20409718334094826,0.15074916103621713,Activated,Activated,0
0521.tif,16564,959.3595231414336,306.59814075598285,127.68719457559999,0.22615818177171976,0.9091520485715406,0.26758856884379895,983,117.7401153701776,41.62325793899485,30.139850344453365,0.891075427842673,0.689683665445371,0.05934556870321178,1.018040861403559,-0.19367472409605482,-0.0483691972768766,0.042796138097581544,0.0666094835535344,0.10131200418102487,0.060392296761334195,Not,Not,0
0522.tif,78936,3839.077702872524,553.5618709509313,440.5262211353322,0.06730249657061825,0.6055555445114398,0.20643501047395632,605,103.45584412271572,42.60731554159096,18.933805284094614,0.7103218621609575,0.8958387781264971,0.007664437012263099,1.1936177506235532,0.5242888404283639,0.4418534753125474,0.4640355166431798,0.4511429289005355,0.42253754581102787,0.35636076179310205,Activated,Activated,0
0523.tif,24921,1923.9322497184635,492.66744131620777,249.9013344072662,0.08460495137031221,0.8618040020516572,0.1497224358358166,1041,120.22539674441619,38.98916174459391,34.02510006421285,0.9050407951682635,0.48829079341005766,0.04177199951847839,1.200613066962032,0.11828417065046162,0.3805287155049089,0.37951910240029885,0.3622417068641463,0.33139597059282727,0.2673055903623567,Activated,Activated,0
0524.tif,37533,1981.7606768432095,311.3082660373201,243.24195318550056,0.12009383942180482,0.6240880990504,0.2707071144192487,1127,135.29646455628165,42.11651067335842,35.11549600219316,0.7736791332627706,0.5521114710095292,0.030026909652838836,1.1500286061369518,0.08727727363713506,0.3126008145200471,0.3221396709507803,0.3183175477075624,0.287174487037654,0.235715254626588,Activated,Activated,0
0525.tif,34624,1448.806312016909,295.8601590472997,198.8337021426524,0.20728431672203662,0.7405030650748649,0.3814770335929839,562,114.81118318204308,42.423529346996105,19.90696275975853,0.5357692628378743,0.8830688512018506,0.016231515711645102,1.0684209816234411,-0.055784495050455594,0.2643712769032583,0.32663515973427765,0.3496755771268068,0.33768521396798856,0.2816493413632798,Activated,Activated,0
0526.tif,72723,3271.1679271993958,392.3767116903219,298.831313200145,0.08540355941583631,0.6480557632849404,0.5289060852236777,2384,194.16652224137042,69.60059554305838,43.64686531828282,0.7946344902469096,0.778934920256545,0.03278192593814887,1.2412041760315409,0.7473815635290069,0.7480936709224156,0.7436491264431618,0.7489076913837251,0.721818753549565,0.6311101738489123,Activated,Activated,0
0527.tif,70127,3371.741520328203,381.4767468458772,271.7045162826417,0.07751514727066641,0.7019319864362101,0.6151491228070175,1288,193.23759005323592,66.89655825212431,28.66559499447609,0.4334534878167835,0.9035388050266893,0.018366677599212858,1.2078363698832237,0.7894607733200105,0.7647379957641335,0.7716866112859789,0.7515015332445023,0.7004150820394099,0.6200326385416031,Activated,Activated,0
0528.tif,52525,3115.50898090885,462.85894104073606,224.78117070789256,0.06800140878555828,0.8741608794693239,0.3806159420289855,1049,169.02438661763952,60.85118806725503,25.55275530271406,0.4614095882486017,0.9075601779238534,0.01997144217039505,1.2617062452647383,0.5723356750347997,0.6799908293439446,0.719814685063822,0.7181013109012221,0.6950047580772345,0.6357332167490544,Activated,Activated,0
0529.tif,16521,769.1219330881976,270.1483920915811,85.1297730636981,0.35095853017765294,0.9490510831477612,0.3916228132555824,769,108.22539674441617,40.987161331877694,23.948528564196664,0.8250453685217791,0.8115424834111091,0.04654681919980631,1.0803779195373355,-0.07181431260895096,0.16889588664383942,0.1601640560317747,0.18057821369103533,0.10544917345258062,0.07966711185156103,Unknown,Not,0
0530.tif,9992,977.1402230514271,192.36054403584114,77.45323568589178,0.13150689004921798,0.9153557037669178,0.5968936678614098,667,100.08326112068524,37.16001906582871,22.872382781707138,0.8367829102276662,0.7881286669605827,0.06675340272217774,1.2062870944834498,-0.135620843662588,0.06686290563966223,0.1171625957277998,0.1205910393961719,0.11312481823669387,0.10092254866435442,Not,Not,0
0531.tif,81095,3746.9994923857216,382.090206942601,359.20092353268984,0.07258329400520652,0.3409138092842701,0.3250847838113029,1532,154.02438661763952,49.82319881899229,39.33445422608632,0.811502110084209,0.6137753769540311,0.01889142363894198,1.2570068102934395,0.3364898665337358,0.5204873652936839,0.5865094267698687,0.5837904813544041,0.5638515541924397,0.49295027806101793,Activated,Activated,0
0532.tif,58223,2686.0003589374987,380.69077302108946,284.7340799454487,0.10141269181734183,0.6637656811489205,0.34735529597059983,1146,133.36753236814712,45.721270532516314,32.01903987936608,0.8096442766707463,0.7138393454777854,0.019682943166789757,1.190439139542579,0.2936206758905541,0.43509765200285316,0.4103087263345174,0.40187475299759,0.3579808787708426,0.2838076247405868,Activated,Activated,0
0533.tif,31999,1877.8317446550752,285.6509528439127,188.6581076825423,0.11403362162037978,0.750870224484192,0.33436781609195404,1107,129.88225099390857,45.81169777912695,31.20468380915902,0.8246276093454575,0.7321429597812527,0.034594831088471514,1.1482342085343846,0.04711242027403985,0.3437576739485178,0.2771987649292518,0.27568130853157224,0.24162990577113705,0.17869450727249067,Activated,Activated,0
0534.tif,30795,1021.2234841721125,237.60162845264867,177.02561696611068,0.3710637128380594,0.6670061568158352,0.6059622195985832,1016,125.1543289325507,46.94545444672406,27.618426142647397,0.8151017398535013,0.8086363220964272,0.032992368891053746,1.2354258247568854,-0.1370711267055476,0.20685598941238417,0.2012890695332044,0.24396329538254402,0.22061172881013905,0.18556766242497347,Activated,Activated,0
0535.tif,134535,7931.727952853327,756.0916107907738,549.2033081965013,0.026872590051144153,0.6873024192534933,0.30362220717670957,2247,183.92388155425118,63.60883979357725,45.07004826765861,0.8347120612156079,0.7056605344305441,0.01670197346415431,1.2740789846124791,0.20830063593995074,0.6828004400500508,0.6870001344176199,0.6631555532426928,0.6152160272749349,0.513342501054125,Activated,Activated,0
0536.tif,10734,682.5828278447966,200.29084394603893,100.12228525641763,0.2895081128661874,0.866092086474697,0.44026085886551003,470,82.18376618407358,29.33229850210652,20.620128089307407,0.8744513305641639,0.7112059479057693,0.04378610024222098,1.034122227470414,-0.30669530799800143,0.1303755938426387,0.1079860545700106,0.16011618481450005,0.15193152961378623,0.1225770847771948,Not,Not,0
0537.tif,11501,1037.0519112968586,195.46144700603895,157.66081010851437,0.13438304419557592,0.5910864380779467,0.28810841954958794,488,81.59797974644665,27.891738294023945,22.319082301996787,0.9210238433782035,0.5997278198032703,0.04243109294843927,1.1643446608530474,0.22985992179154968,0.3779701231183632,0.38998304160189157,0.3467460078669068,0.27737176112630363,0.1892077630421513,Not,Not,0
0538.tif,86601,2193.2114703320417,362.5430636640075,309.48973314280363,0.2262412303266804,0.520825164897791,0.5819646793183162,637,94.66904755831213,34.01161048398257,23.881482332918797,0.8931682586263867,0.7120223870892982,0.007355573261278738,1.1405049689936857,-0.18944265250848435,0.4644063177047802,0.5076731708246356,0.5210774377101772,0.46297759210293976,0.3522009983744166,Activated,Activated,0
0539.tif,48870,2254.8611819065977,293.1700165660184,274.6624301240901,0.12078488293364274,0.3496756929668038,0.4804128778569673,1175,133.29646455628165,47.457289242609306,31.713142709510876,0.8310180735535225,0.7439403951805461,0.024043380396971556,1.1841944618835032,-0.009407517218659307,0.42594883512768184,0.45021864762120883,0.4522616445814073,0.40696462925038135,0.31943018478676344,Activated,Activated,0
0540.tif,153584,4541.03607231218,556.6158406074487,490.75655502979913,0.09359355310564292,0.47184950931021247,0.614336,68,47.65685424949238,27.805132227145076,3.5707218257559328,0.3762426572046519,0.9917199332658204,0.0004427544535889155,1.2788774302727668,0.14561936371779238,0.5307160935893485,0.5675384794560652,0.5918380770968228,0.5757089557461893,0.49562369923988747,Activated,Activated,0
0541.tif,45219,2714.4389591175113,354.8205892751918,243.5920264503147,0.07712064587377578,0.7271093351085763,0.4016539055976977,1153,134.95331880577405,49.799599037542805,29.531746494278494,0.7955583396619138,0.8051938184849996,0.02549813131648201,1.1951040693727808,-0.09494562084187039,0.3311243527616586,0.31833242887193586,0.3122232194199735,0.30622942920471524,0.2604742416697716,Activated,Activated,0
0542.tif,13580,772.8193718775061,241.40127959663218,100.58962626788107,0.28572854811325865,0.90904840641822,0.4723478260869565,487,86.08326112068525,31.920433409333974,19.527697977034293,0.8258504369924815,0.7910421269242288,0.035861561119293076,0.9651500914007144,0.017364143806703595,0.11753817172438673,0.07541450953786692,0.10347964088796563,0.06630974331407079,0.043998662587862496,Unknown,Not,0
0543.tif,35166,1881.7768747653863,253.5039855119379,245.79729264948162,0.12479482646180655,0.24469808633339538,0.4843801652892562,622,102.1543289325507,33.392296171069724,24.047997769221986,0.7490084173492402,0.6938017525533221,0.017687539100267304,1.1957866077769168,-0.18472854666565908,0.14199445663920437,0.10403951278069176,0.1650823800142757,0.1516675990280077,0.12510684007475545,Activated,Activated,0
0544.tif,12401,572.7777413171635,157.28166211963853,105.04678823537598,0.4750007621387927,0.744260348687021,0.6558599534588534,505,83.01219330881976,30.693754877220737,20.97751792555105,0.9209105847155844,0.730001257130768,0.04072252237722764,1.0260256442290863,-0.3285647284290798,0.17818001084322818,0.20725443538319832,0.21052472761464,0.17344316191708298,0.1402940489245483,Not,Not,0
0545.tif,16276,725.0447686219222,266.22853854521213,84.76928740000682,0.3890701375417555,0.9479537790977638,0.4146751592356688,799,109.15432893255071,41.634051384021696,24.468699396175847,0.8427033402354839,0.8090725169343432,0.04909068567215532,1.0770294440242156,-0.06653500981598193,0.017095898606812033,0.004799681328962631,0.05995077874678487,0.051891461180060196,0.02928670234605387,Not,Not,0
0546.tif,10383,710.0914498161483,190.9996624701322,76.24046025670798,0.25876417602707674,0.9168789279126633,0.620102723363593,657,98.08326112068524,37.09359890916478,22.5693382873158,0.8581939320411232,0.7935976257879215,0.06327650967928344,1.061736136607412,-0.12408228707319463,-0.04949293235865599,-0.003428277136514078,0.06506804297330882,0.1174217197502616,0.094829837090369,Not,Not,0
0547.tif,57735,2074.4307704220478,335.76348349826867,277.91054036163035,0.16859750469197804,0.5611747697701029,0.312317429406037,1394,150.61017305526642,45.397310394193156,39.200214314689404,0.7722608571150497,0.5043625354459242,0.024144799515025548,1.1429467817650734,0.05691903480919544,0.5419995151622373,0.560277112030224,0.5699597447254253,0.5319748630754001,0.4379576047996025,Activated,Activated,0
0548.tif,15626,783.9564568673536,168.8792550814482,136.60948531323862,0.3195021619023077,0.5879213514641871,0.5433807420801892,568,92.32590180780451,34.30808325746729,21.159538133567786,0.8373578247407659,0.7871584583455387,0.03634967362088826,1.0833188078224185,-0.27818110450707,-0.05583540087939293,-0.020492620100943642,0.021102526757428543,-0.0022734120989124505,-0.005458597573082171,Unknown,Not,0
0549.tif,14619,528.7838379715732,145.4146301793017,128.78561240406634,0.6570087973055385,0.46436460888337655,0.6919254070427868,669,100.66904755831213,38.035678588554134,22.545286734184177,0.8295528550282604,0.8053935140326018,0.04576236404678843,0.9596466509948144,-0.322790576425625,0.044458990856442365,0.20520999305894708,0.14804435225335566,0.0951197084276248,0.07513360205897389,Not,Not,0
0550.tif,7399,502.35133444597056,148.557230416271,72.66516737821405,0.36844084598847016,0.8722057247627562,0.5214235377026075,442,78.18376618407358,25.526956137091332,22.104688580650024,0.9086548718385933,0.5001562923111481,0.059737802405730504,1.1446328540104809,-0.47059210217231756,0.014872446016641918,0.1111554379651461,0.11687099382956878,0.022370800111929573,0.025840733665791246,Not,Not,0
0551.tif,16192,688.222438151586,231.5503346473253,92.71452494590088,0.4295885560170852,0.9163371187662896,0.46131054131054133,710,104.5685424949238,39.1955046553206,23.197737249686163,0.8159548031397873,0.8060504123999548,0.04384881422924901,1.0609774045051843,-0.3922768184583593,0.1735380523504774,0.12078304735392965,0.1282093901818355,0.11993122353001173,0.0951050506272375,Not,Not,0
0552.tif,20050,665.1097397793778,181.79524902863056,143.7515827432073,0.5695575664129949,0.6121606210534295,0.6742668818940005,765,111.46803743153546,39.035759146232884,25.071063841105893,0.7736964241413125,0.7664877700995848,0.03815461346633416,1.0322874268326463,-0.4702151844444851,-0.0047861734869540816,0.019205035355116636,0.03509325774073144,0.064494940812715,0.04808032416411,Not,Activated,0
0553.tif,13494,639.239682094289,144.65308408570652,134.09853375924402,0.41497612993257715,0.37497375200176886,0.5545783330593457,620,92.66904755831213,31.103428196050036,25.431260128157657,0.9072608166272517,0.5757365316141277,0.045946346524381204,1.0595386932269397,-0.14999164121621522,0.16171827689177098,0.22789758768187876,0.1875448271887093,0.19257499127570424,0.15858492487568027,Not,Not,0
0554.tif,3513,418.7888886054567,131.10883923459448,49.01577735389816,0.25170840233888525,0.9274869108713126,0.285888671875,340,67.94112549695427,24.984816805501282,17.36292938241682,0.9255999170717358,0.7190684702746374,0.09678337603188158,1.3292853468720136,0.03848190715016816,0.12891974234741604,0.16276440092274405,0.2790344087259701,0.3092687316091168,0.23829972049160186,Not,Not,0
0555.tif,27239,1158.9879861599295,237.37015936344253,159.300461441023,0.2548256586175225,0.741361700270077,0.4768732492997199,1026,124.22539674441619,42.35543045249641,30.902709542595513,0.8354807345670523,0.6838694180146113,0.0376665810051764,1.1742021601489274,-0.1493630350799104,0.023998686673739285,0.08048420222023475,0.10105230291162724,0.08506303390031845,0.07617738291659319,Activated,Activated,0
0556.tif,61610,4174.947760557612,462.04069272555165,341.65464070113427,0.04441799812290689,0.673214688701024,0.3163543003851091,1483,158.50966799187808,48.0969897769558,39.503779937482946,0.7417191678852685,0.5704449941003535,0.024070767732510955,1.2954927444068676,0.4485162238285392,0.55271249007682,0.5747741452804764,0.5437081199066517,0.5158967938518983,0.4437213666588944,Activated,Activated,0
0557.tif,7457,510.9371208835975,148.8084456287013,73.12721715159144,0.3589542454793026,0.870923588724922,0.522345194732418,445,79.84062043356593,25.624139907287883,22.162420379200032,0.8772473575386516,0.5019373662153559,0.05967547271020518,1.0190716648395979,-0.48029238851011835,-0.14071042534185815,-0.09524867266245074,0.011755768577602773,0.06516797484769768,0.01844066009519644,Not,Not,0
0558.tif,10187,1036.999133448223,193.25390981109686,95.10773290339642,0.11904177207418044,0.8705167859983999,0.2801242919210251,537,85.59797974644667,29.834485005509105,22.94051751470297,0.9209946772362771,0.6393375336390242,0.05271424364385982,1.1580008220721427,0.7400685092826351,0.5470946831726834,0.47067494579675473,0.4704772135619827,0.46539453486662713,0.45607508298940996,Not,Not,0
0559.tif,34636,3424.128388680106,710.2443309304397,210.28185980871254,0.037122525511549605,0.955166322973593,0.15466366591647912,1187,137.6812408671319,47.32253980912997,31.995634958887017,0.7868845894345841,0.7367930851767275,0.034270701004734956,1.090937700034629,-0.12244627375897711,0.40819405599641007,0.3587316708859422,0.35798569347273573,0.3541878632556655,0.2983415882627744,Activated,Activated,0
0560.tif,186607,5842.548011813862,603.638490839014,511.9313515299556,0.06869627921860853,0.5298745139328289,0.3983345714114945,1441,151.8528137423857,51.250253332454584,35.949209675142356,0.7852865474801369,0.7127240534913368,0.007722111174821952,1.21366988568325,0.5354386725872547,0.374726484785792,0.3468816517647551,0.32514434832122296,0.29658713794668107,0.24728638045277607,Activated,Activated,0
0561.tif,83240,7306.998984771442,532.6407033714204,362.90646190541406,0.01959132646026832,0.7319722427155896,0.40471617843685426,1734,160.36753236814715,56.66550287542923,39.14729214654519,0.8472782615396139,0.7229993062897929,0.02083133109082172,1.4247850920327518,0.5674472909118522,0.6734195594652894,0.6813549303330864,0.6484410494833751,0.6225365529592282,0.5646418136335877,Activated,Activated,0
0562.tif,155384,7665.816264607896,605.007761566246,488.15290687560986,0.033227628756267856,0.5907509550558454,0.5387645280297356,3425,237.7228714274745,79.66814314901906,55.415703353114,0.7616027526221044,0.7184469937373358,0.022042166503629716,1.3924511574721554,0.5905175501243386,0.31609220775696706,0.3226604167674704,0.2881495957913879,0.2711461171013554,0.2439284623729917,Activated,Activated,0
0563.tif,27258,1091.076297914498,266.880980365094,145.90040789608148,0.287735606732933,0.8373369322454589,0.5328823897403816,1068,125.98275605729691,44.40819135882322,30.68167447573464,0.8455881863066376,0.7229491521357025,0.039181157825225625,1.1278387156354464,-0.2770701425332339,0.24901724784768814,0.304184254567273,0.29970983797440554,0.3001512955604885,0.2558087150340217,Activated,Activated,0
0564.tif,20529,1331.5565286548533,253.96755211592355,126.17201085000083,0.145498475243899,0.867862960257174,0.5479660474055092,823,114.81118318204308,42.987169690295545,24.78153365835639,0.7845873724476345,0.817106498222486,0.04008962930488577,1.22266590811898,0.19715375952506736,0.2511335924252625,0.33155309263169086,0.3434214078862653,0.33189614722715743,0.29847625750717083,Not,Activated,0
0565.tif,16639,732.9442635585339,199.35646873543322,119.24401246826956,0.38922003328832,0.8013881295372642,0.5450406184486373,140,51.87005768508881,20.01459087852382,9.761431233195943,0.6538896116061208,0.8730024889114715,0.008413967185527976,1.041957772130301,0.17758513678921473,0.10042748255086391,0.194639933825257,0.22921357669914924,0.20815014055394865,0.17161023320420976,Not,Not,0
0566.tif,65470,2328.8683245815346,625.3683206093766,157.17116720955372,0.15169188109675935,0.9679025588163,0.42922140927805313,1186,134.12489168102786,45.85659042451048,32.970253414267695,0.8284680883983789,0.6950243993602696,0.01811516725217657,1.1242500741860944,-0.11628213274871327,0.28099943918987524,0.2244036358132624,0.21875145169558122,0.1994229516254555,0.1696207290563865,Activated,Activated,0
0567.tif,3788,285.97160876900364,106.35823600659172,46.66026957711848,0.5820683662113733,0.8986293958096677,0.5955974842767295,254,57.698484809834994,20.91645701605946,15.479938376772358,0.9587707222051789,0.6725142722030886,0.06705385427666315,1.142006497169308,-0.47620855117894073,-0.28387512864746867,-0.01931798708760951,0.08328248498443912,0.11676478292651697,0.06675811543150476,Not,Not,0
0568.tif,20375,948.4244942988892,284.55196829352445,104.37880119105512,0.28464395039976603,0.9302927014172006,0.5056333134802462,511,85.01219330881975,30.066753826605947,21.666164337616912,0.8885222792141839,0.6933488953257035,0.025079754601226995,1.1011583636995834,-0.23308164926695746,0.07591977019878515,0.17370493930642394,0.20453153213808448,0.1867478306665368,0.1478003409503319,Unknown,Activated,0
0569.tif,9626,502.5107140124046,139.48409486882906,93.31517042717307,0.47903260000815195,0.7432603965734798,0.6015498062742157,289,64.76955262170047,24.029064733817748,15.39398444786018,0.8656969993746744,0.7678412302602889,0.030022854768335758,1.0458939345197036,-0.3389674633856613,0.18959162207924973,0.13428969751485972,0.15618255124109473,0.10755776374500603,0.09049053421276902,Not,Not,0
0570.tif,15291,892.5666299226202,228.56778664704012,102.88182341332353,0.24119286724768538,0.8929705215541273,0.3005306603773585,544,90.91168824543142,31.71234616728223,21.9657645554207,0.8271215157634514,0.7212675592926148,0.03557648289843699,1.1377970439340381,-0.3886314459262903,0.0911591540005741,0.12953797685147517,0.16952140964843632,0.16042234100870573,0.11783933586695672,Not,Not,0
0571.tif,10001,838.0863991822649,224.99979846335918,76.00330573833818,0.1789269280470308,0.9412205070207393,0.42292891275848943,408,75.01219330881975,25.597637445006093,20.408195048337433,0.9111844483877211,0.6036245729058015,0.04079592040795921,1.0806969518366967,-0.25144309771335693,0.3345064456439226,0.27524096210588067,0.17113569274412715,0.14186770562521311,0.09853239292854099,Not,Not,0
0572.tif,10594,751.749350086167,219.9114822381689,74.79969452876564,0.23557202218488427,0.9403764483697584,0.3441286340750365,302,63.11269837220809,22.24563481760009,17.295376982546745,0.9527595474672367,0.6289165094362484,0.028506701906739665,1.094956547732368,-0.39283415670579513,0.1298450002417375,0.113811315375033,0.13304169263784285,0.12908175708257488,0.09043628581326803,Not,Not,0
0573.tif,10581,587.8254685319159,158.96479755251366,107.11316966742157,0.3848041800423506,0.7388983444795953,0.45033197139938713,436,76.76955262170047,26.322901264496114,21.206113821981468,0.9296475600977614,0.5924399556316898,0.04120593516680843,1.02129525818635,0.4078908818229358,0.20051608719167976,0.3489823086406414,0.3121018137984166,0.23001250837216508,0.13526948203484326,Not,Not,0
0574.tif,50783,2443.680553784104,393.48969543964046,201.1916041979061,0.10686595017647538,0.8594018098635009,0.3574103008037386,1931,170.16652224137047,58.9532096295535,41.81933921017119,0.8379997548702173,0.7048414014423989,0.03802453576984424,1.161272362180813,0.1438300177288043,0.1687751889799453,0.20312756901077714,0.18467959275152313,0.17183464724228603,0.12476084477874368,Activated,Activated,0
0575.tif,67138,3091.6948391339765,383.3437577622301,340.9905839884532,0.08826428789763782,0.45690311868895306,0.3234397205829218,1197,135.29646455628165,45.53039034117263,33.58458921384796,0.8217337378132532,0.6752049642630836,0.01782894932824928,1.128640590650198,0.003987272662941675,0.28142695604139945,0.30285459018437416,0.3371245712844321,0.31426940343841975,0.249361454998924,Activated,Activated,0
